,sector,m,d,p,sec_loading,t
4965,2,-417.6946561,107.1115994,0.004144182,0.41,-2.6400915254764588
4966,5,-47.25150657,3.235046164,0.014466598,0.64,-2.1843955355538536
4967,2,-567.6712152,68.39441029,0.006043994,0.41,-2.509565252604268
4968,3,-54.88533912,1.905298467,0.009129499,0.415,-2.3603236363546403
4969,1,32.41785795,14.4825622,0.013574047,0.49,-2.209381826659345
4970,2,720.2122987,67.99399313,0.005360699,0.41,-2.551650591199128
4971,6,-66.01597479,0.092049088,0.012475976,0.403,-2.2421457808279364
4972,5,28.21001003,3.308075559,0.012618295,0.64,-2.237761842014712
4973,2,1055.085085,20.49701963,0.003607724,0.41,-2.686733575309123
4974,2,-305.1500162,100.8807569,0.004869887,0.41,-2.5849336441689035
4975,2,-1013.914322,57.41369994,0.00365441,0.41,-2.682435702722935
4976,2,489.8090437,36.31624839,0.003768834,0.41,-2.6721066848211077
4977,2,-1161.224294,56.29445863,0.006234356,0.41,-2.498593856290074
4978,2,-259.3906461,75.87370428,0.004139101,0.41,-2.6405072558954985
4979,2,-309.2242302,42.9365778,0.004931375,0.41,-2.5806045041813284
4980,5,-25.50901892,4.270820838,0.014714687,0.64,-2.1776866431023985
4981,6,-15.49531601,2.466389693,0.011323124,0.403,-2.279350336970483
4982,6,94.45631265,5.548683121,0.01413871,0.403,-2.193416008141771
4983,2,1197.217572,97.73696475,0.00394755,0.41,-2.6565232783257176
4984,2,1066.884162,34.44634832,0.006086497,0.41,-2.5070893389635613
4985,6,-55.31036505,1.039669672,0.021163267,0.403,-2.0302952772078875
4986,6,68.12833322,2.863819472,0.012002175,0.403,-2.2570596138373378
4987,4,2202.664503,141.7451594,0.000939115,0.338,-3.108840631451251
4988,2,-982.2036741,69.88815719,0.005480441,0.41,-2.5439434760007726
4989,5,-53.38071164,0.342741513,0.015607036,0.64,-2.1543329326003846
4990,6,-21.94071231,3.282580121,0.008985588,0.403,-2.366211471900054
4991,5,67.88353644,3.635892911,0.012945845,0.64,-2.2278324510213094
4992,6,90.52082855,3.004721964,0.01150336,0.403,-2.2733230415518704
4993,1,-54.15628602,13.15327425,0.005834428,0.49,-2.522003461442313
4994,6,-64.42947439,7.700681793,0.01490929,0.403,-2.17249189926544
4995,2,1142.734842,68.85351131,0.005556483,0.41,-2.5391264162280636
4996,2,-277.0032318,30.4510774,0.006158596,0.41,-2.502924202346717
4997,5,66.43575806,1.803703501,0.016072403,0.64,-2.14260529040906
4998,5,-59.33862927,6.692196924,0.016441912,0.64,-2.1334988730976425
4999,2,881.5232868,100.4200196,0.003727974,0.41,-2.6757624097064303
5000,2,-636.396494,62.54962746,0.006442206,0.41,-2.4869483044913183
5001,6,-75.18075463,13.94828966,0.016722462,0.403,-2.1267011249091525
5002,5,15.28095321,1.807922659,0.017020285,0.64,-2.1195907882567293
5003,6,-53.82418847,6.894169107,0.01270168,0.403,-2.235213128458936
5004,3,68.33955644,1.030568263,0.010329649,0.415,-2.314153602556027
5005,2,507.859917,73.66202213,0.004444688,0.41,-2.616279494507305
5006,5,-112.3495414,8.09692237,0.015088564,0.64,-2.167757684116813
5007,1,-90.17813922,14.68483797,0.003265695,0.49,-2.719838029889155
5008,3,-61.96824318,3.463649419,0.010630024,0.415,-2.3033341789158435
5009,1,56.58246167,11.82462596,0.012539524,0.49,-2.2401829514503055
5010,2,-585.875105,51.17491705,0.005685651,0.41,-2.53107657569082
5011,5,-46.61507565,4.053486914,0.014577371,0.64,-2.181387843690753
5012,1,-42.55206238,14.94932611,0.014052111,0.49,-2.195828485091277
5013,2,446.9521518,39.18790531,0.003814464,0.41,-2.6680659564760694
5014,6,79.98747552,10.11677422,0.018359278,0.403,-2.088879673668278
5015,5,-46.31450526,8.589067849,0.013033951,0.64,-2.2251987013771806
5016,5,-94.64364101,15.65220327,0.017350062,0.64,-2.111840595867857
5017,6,97.21181535,3.843252824,0.010811958,0.403,-2.296909796915838
5018,3,-61.61421075,2.439299302,0.010094409,0.415,-2.322820115297361
5019,5,28.504172,5.381957275,0.016078124,0.64,-2.1424629376265742
5020,6,35.71569575,3.774147119,0.008408955,0.403,-2.3906645709919347
5021,5,55.79406819,8.526050432,0.016601247,0.64,-2.1296261059871138
5022,2,1069.960848,101.4921181,0.003600395,0.41,-2.6874128045313608
5023,2,-1084.108071,99.00826819,0.003711917,0.41,-2.6772088640632252
5024,5,-76.79272173,14.31002717,0.015991991,0.64,-2.1446107509763253
5025,2,667.0310014,101.9916604,0.004459455,0.41,-2.615146849510643
5026,3,71.39091797,3.519057736,0.011042084,0.415,-2.288917126067317
5027,1,35.35111164,13.68873937,0.015838688,0.49,-2.148458169765475
5028,2,687.1867538,13.2378601,0.00505241,0.41,-2.5722215651832028
5029,1,-48.12418791,12.6938683,0.012942458,0.49,-2.227934007486077
5030,6,56.56076276,1.202432731,0.017349659,0.403,-2.1118499898105445
5031,6,-31.23234027,0.808170033,0.02086617,0.403,-2.0361794401578863
5032,5,94.92406704,10.28394798,0.017126604,0.64,-2.1170782414465688
5033,1,-67.05612212,10.97417673,0.017057565,0.49,-2.118708258276009
5034,2,527.7195372,63.83577239,0.005117434,0.41,-2.5677915546464627
5035,1,63.94602494,13.01488527,0.007811256,0.49,-2.4176169694707066
5036,2,-556.4397733,106.5853307,0.005276293,0.41,-2.557175839305776
5037,1,-65.87262161,10.669408,0.009382918,0.49,-2.3501502169234505
5038,2,439.3731833,92.58512101,0.005415784,0.41,-2.548086274731303
5039,2,537.261742,33.00761939,0.005738948,0.41,-2.5278023125843907
5040,5,-11.96786266,2.31694588,0.01389338,0.64,-2.2002838836743734
5041,5,119.0365407,2.153967588,0.016943147,0.64,-2.1214221368286497
5042,6,63.05297662,3.564479999,0.022448186,0.403,-2.0056240684736335
5043,5,-122.8549328,19.0842645,0.014526615,0.64,-2.1827635123733002
5044,2,1095.133637,61.46737265,0.005916736,0.41,-2.5170717748013542
5045,6,-26.43199435,4.239127815,0.011898575,0.403,-2.2603884936860803
5046,5,40.20492172,5.090534597,0.014878453,0.64,-2.1733111615048175
5047,6,45.51199894,7.844814801,0.018555302,0.403,-2.084545191638926
5048,6,67.39300577,9.426632686,0.017451836,0.403,-2.109474184949938
5049,2,-1075.987207,47.32885559,0.004457431,0.41,-2.615301894222108
5050,2,610.5535668,108.6061826,0.00546413,0.41,-2.544984464958713
5051,6,-52.46277164,8.978790754,0.020184296,0.403,-2.0499573597604037
5052,4,2321.905051,125.8411206,0.000952675,0.338,-3.1046023398830793
5053,6,92.0663509,13.63374461,0.016571751,0.403,-2.130340623627413
5054,2,722.0749978,91.8286137,0.006226318,0.41,-2.499051081307334
5055,2,296.6227822,49.53463606,0.006418367,0.41,-2.4882669454391513
5056,6,-66.55326402,12.59138709,0.007586507,0.403,-2.4282229196300555
5057,3,-67.60225551,1.715493325,0.009118518,0.415,-2.3607700275444454
5058,2,586.9544925,48.77897924,0.004239256,0.41,-2.6323954237206437
5059,6,42.51303655,1.674986285,0.01658815,0.403,-2.12994323640037
5060,2,971.2949879,36.58235588,0.005849727,0.41,-2.521082134599395
5061,2,-475.9697494,59.77452767,0.003798752,0.41,-2.6694524047765236
5062,7,-1343.942399,264.4640508,0.023145349,0.476,-1.9927329433882504
5063,2,1008.894919,79.86603796,0.004364661,0.41,-2.6224767643375735
5064,6,75.55524539,2.188505837,0.013050752,0.403,-2.224698217830541
5065,3,-54.75841332,1.257479162,0.01205401,0.415,-2.2554033925387365
5066,6,88.29502654,17.01256854,0.00940909,0.403,-2.3491132937081303
5067,6,94.04524016,14.50368816,0.00827267,0.403,-2.396658410069612
5068,2,1206.539531,44.69599823,0.005631158,0.41,-2.5344526080937673
5069,5,3.668126904,0.098945398,0.015439241,0.64,-2.1586351698013955
5070,5,-91.77554907,3.489827894,0.015845461,0.64,-2.1482875161971586
5071,5,97.78487947,5.101829854,0.016253383,0.64,-2.1381229466766465
5072,1,-49.13952836,10.91697408,0.008937075,0.49,-2.3682149073463896
5073,2,1063.38613,15.0329865,0.006562584,0.41,-2.4803548771446247
5074,5,76.71424944,5.094723652,0.016671955,0.64,-2.127917673246303
5075,3,-55.05696848,2.745075603,0.010196251,0.415,-2.319046742528505
5076,6,-78.98147983,14.79031369,0.016811673,0.403,-2.124559982424594
5077,5,-52.30156837,4.505788437,0.017534155,0.64,-2.1075687390402504
5078,3,67.50026085,1.50468495,0.010060847,0.415,-2.324070907314139
5079,6,-51.92283139,4.700764873,0.008524253,0.403,-2.3856599687343767
5080,2,321.8139805,41.55251666,0.00652609,0.41,-2.482342373570449
5081,3,67.03382827,3.77351326,0.008812396,0.415,-2.3734078148433015
5082,5,-108.5265797,20.66407446,0.015171634,0.64,-2.1655803669023914
5083,6,51.39566604,5.184425132,0.008429468,0.403,-2.3897698013462634
5084,2,-547.2627145,46.4632196,0.00655773,0.41,-2.480618665985393
5085,2,331.3903723,39.42512462,0.005771897,0.41,-2.525791588951183
5086,2,-507.6334618,81.31200179,0.006277573,0.41,-2.496144458399271
5087,1,51.28246136,12.86555472,0.010474084,0.49,-2.308917350419394
5088,6,-63.6347927,8.949459359,0.014892714,0.403,-2.172932100990102
5089,6,85.27282666,1.061308748,0.014014383,0.403,-2.196883521680473
5090,2,1194.345453,55.68899108,0.006598319,0.41,-2.478418164910429
5091,3,68.19841699,3.331709416,0.008918098,0.415,-2.369001191448234
5092,6,72.40801732,6.166540455,0.022054038,0.403,-2.013062297142998
5093,2,635.7273971,94.02643252,0.005807363,0.41,-2.523638615513279
5094,2,-740.2994888,38.89927639,0.005767058,0.41,-2.5260862513575177
5095,6,-60.95388038,4.66648609,0.012268811,0.403,-2.248605251721026
5096,2,340.488471,33.20506349,0.006369549,0.41,-2.490980866167104
5097,1,-69.08849098,14.57789754,0.011702076,0.49,-2.266772088966511
5098,5,-7.145255578,0.587928263,0.012873537,0.64,-2.2300055564314536
5099,2,1028.453732,91.93196873,0.004844585,0.41,-2.586729224074854
5100,6,44.54559456,2.66082539,0.011108516,0.403,-2.2866367898185196
5101,5,89.51002587,14.72837854,0.014800848,0.64,-2.1753794121708174
5102,2,1180.844125,33.29849565,0.0044334,0.41,-2.6171475654244647
5103,5,-85.15597119,16.19726322,0.013726807,0.64,-2.2050068479640164
5104,2,-411.9594757,39.91245865,0.004332501,0.41,-2.624995863254446
5105,6,-72.86970471,10.44201651,0.008079399,0.403,-2.4053089615753507
5106,6,77.06399787,0.337114859,0.014730053,0.403,-2.177274320356174
5107,1,-91.09260553,11.31240396,0.008281934,0.49,-2.3962482413066906
5108,5,64.89900426,6.74151598,0.013230134,0.64,-2.2193890495256063
5109,5,18.38645643,0.423346521,0.012942953,0.64,-2.227919163876333
5110,5,33.46938893,0.970584823,0.015327889,0.64,-2.161512427788284
5111,2,-1118.993635,96.77135491,0.004476308,0.41,-2.6138582920060096
5112,2,-971.3136241,101.7470999,0.005932942,0.41,-2.5161079282419547
5113,5,-23.32197579,4.497002102,0.016362582,0.64,-2.1354390476319827
5114,5,67.72394367,0.706150595,0.012787546,0.64,-2.2326036681295016
5115,6,77.02456575,15.37810379,0.008685887,0.403,-2.37874318672611
5116,2,752.9053214,75.87041051,0.004605499,0.41,-2.604121935670351
5117,2,-567.8472979,22.3501521,0.004103374,0.41,-2.643443421920805
5118,2,-485.6778815,18.98989354,0.004592748,0.41,-2.6050719819268657
5119,2,-778.045883,10.6402436,0.004397563,0.41,-2.619916651874313
5120,2,1171.700855,51.10091758,0.005667976,0.41,-2.5321684442071186
5121,2,-725.7281298,47.44635253,0.003690761,0.41,-2.6791232416852377
5122,6,-56.04022286,5.326657277,0.013364347,0.403,-2.2154572722421406
5123,2,-681.6928806,28.96468015,0.004040284,0.41,-2.648684704187935
5124,6,87.33962589,4.583410871,0.009723946,0.403,-2.33683256202578
5125,2,-294.9560951,17.46329737,0.003850374,0.41,-2.6649163294398655
5126,5,-99.74289316,2.697129143,0.015920574,0.64,-2.1463991385987935
5127,3,-51.31872769,3.463975564,0.009236002,0.415,-2.3560183737750986
5128,2,636.9637103,39.16696963,0.005231796,0.41,-2.5601203511894344
5129,6,-20.57676033,1.533446422,0.020881209,0.403,-2.0358798864450054
5130,2,500.0834122,75.47352108,0.005934846,0.41,-2.5159948417713425
5131,2,1125.380689,41.88698391,0.005187636,0.41,-2.5630646737113683
5132,6,95.63897758,6.890907619,0.009904895,0.403,-2.3299311563803293
5133,2,1094.229207,98.98906586,0.003645552,0.41,-2.683247360431702
5134,2,1166.152139,96.19349262,0.005321337,0.41,-2.5542175421591415
5135,6,-54.43940387,0.988292762,0.019275035,0.403,-2.0689575537473273
5136,2,1149.424057,36.25191197,0.005820148,0.41,-2.522865358637652
5137,2,755.1747318,69.14174271,0.004708641,0.41,-2.596522199773066
5138,6,85.38118439,11.8722254,0.019583652,0.403,-2.062424865354321
5139,6,90.85067806,0.022584994,0.010827528,0.403,-2.2963643773080262
5140,3,-57.41099125,2.215320736,0.008188428,0.415,-2.400406901716069
5141,6,-34.61382733,3.30823403,0.021677109,0.403,-2.020281293979283
5142,2,-1137.064397,107.643881,0.004350435,0.41,-2.623589036621962
5143,6,32.19261504,0.277596926,0.021353791,0.403,-2.026558522695366
5144,6,68.85542005,7.333547001,0.018295495,0.403,-2.0902985439672066
5145,5,85.24549867,11.87092765,0.014858659,0.64,-2.1738378084403647
5146,2,1032.855973,86.00274453,0.003739408,0.41,-2.6747358087990913
5147,2,1121.771049,60.23936222,0.005254062,0.41,-2.558644164248174
5148,5,24.52767471,2.459997133,0.014643206,0.64,-2.1796096079462797
5149,5,-2.890231143,0.02772102,0.014846176,0.64,-2.174170246311942
5150,5,72.73034986,9.023102486,0.012626525,0.64,-2.2375096397529264
5151,6,-49.66947112,4.823360189,0.013918549,0.403,-2.1995745005479415
5152,5,-19.14008561,2.385180877,0.013900414,0.64,-2.2000855203298375
5153,6,44.72461309,3.229314298,0.012194145,0.403,-2.2509565419122457
5154,2,-1207.056723,22.89623829,0.006174101,0.41,-2.5020341307532776
5155,5,25.91865538,0.145627257,0.015351886,0.64,-2.1608908484512312
5156,6,-73.55345266,13.59555708,0.018259148,0.403,-2.0911089790313913
5157,6,-49.63431225,8.953013755,0.017257121,0.403,-2.1140120047952142
5158,5,66.12745436,8.33833706,0.014675638,0.64,-2.178736131467397
5159,6,95.78514752,7.966847356,0.008421102,0.403,-2.390134492197597
5160,1,93.26600066,10.17286221,0.011844562,0.49,-2.2621340245534114
5161,2,1151.708202,55.06168519,0.005408112,0.41,-2.5485807601545534
5162,2,-1227.254469,59.48401808,0.00648393,0.41,-2.4846507202852535
5163,5,-43.78432836,1.146320694,0.01624504,0.64,-2.1383286358491675
5164,6,-44.35639644,8.362128962,0.02076365,0.403,-2.0382263646902836
5165,6,-78.98801516,4.654630199,0.015890104,0.403,-2.1471642464882894
5166,2,-1170.98577,49.05589938,0.004130413,0.41,-2.6412191722521943
5167,2,508.1540304,43.95045472,0.006276468,0.41,-2.4962068999154754
5168,2,558.6788223,39.47156553,0.00576555,0.41,-2.5261781232115132
5169,2,-795.5971696,31.35415253,0.004135035,0.41,-2.6408402674470093
5170,6,-58.88399785,2.877482261,0.022470985,0.403,-2.0051971935356327
5171,5,-100.001656,16.11648557,0.016448694,0.64,-2.133333377804362
5172,7,-1358.380179,48.3050001,0.018413311,0.476,-2.0876809763704696
5173,6,-45.63225117,8.760048385,0.009154872,0.403,-2.359293987852679
5174,3,74.86247758,2.798106416,0.011177452,0.415,-2.2842830057162358
5175,6,-31.58170605,4.588111021,0.016820747,0.403,-2.1243427433432993
5176,1,-77.45259877,14.91907505,0.010377741,0.49,-2.3124030580978063
5177,5,82.32131725,5.567718825,0.016132765,0.64,-2.1411055155999796
5178,2,1120.429889,93.76877669,0.003879825,0.41,-2.6623528025511036
5179,2,738.6704367,104.8642829,0.00421839,0.41,-2.634071176368229
5180,2,-863.8988237,68.65884952,0.004511184,0.41,-2.611205422696827
5181,2,-1187.275184,67.50670689,0.00384851,0.41,-2.6650791697039438
5182,3,60.06382216,2.429316257,0.0113033,0.415,-2.280018352977878
5183,5,67.07379156,11.95056716,0.016795251,0.64,-2.1249533938316847
5184,2,866.8962846,64.58788438,0.004128214,0.41,-2.6413995762633093
5185,6,-29.1506037,1.46696504,0.009424483,0.403,-2.348504607384439
5186,2,344.0028695,10.12910238,0.006050527,0.41,-2.5091836862098376
5187,5,13.25583246,1.178814866,0.014446633,0.64,-2.1849397294224073
5188,2,-1193.157251,27.53098391,0.003640899,0.41,-2.683674423557706
5189,2,715.6262289,21.36430455,0.004987688,0.41,-2.576681706167488
5190,6,61.96390404,8.213274934,0.019689543,0.403,-2.0602035467677866
5191,5,108.0669993,13.55157154,0.015039468,0.64,-2.1690493690152612
5192,5,107.4307237,6.493710655,0.012526592,0.64,-2.240581687566521
5193,6,77.35508413,15.24925813,0.014736023,0.403,-2.1771142244728474
5194,2,-296.0423166,22.47107934,0.00600034,0.41,-2.512124331809208
5195,5,-5.776175339,0.74394133,0.015676085,0.64,-2.1525740474875077
5196,5,-23.22466024,1.922953967,0.016448983,0.64,-2.1333263268845943
5197,1,79.59852606,10.6719092,0.010662194,0.49,-2.302191271425723
5198,6,-62.97041089,1.344781683,0.008495732,0.403,-2.386892389844788
5199,3,64.71303513,2.454373513,0.01134802,0.415,-2.278512846271212
5200,5,-0.159582394,0.020883295,0.016099864,0.64,-2.1419223876625706
5201,6,95.91883918,16.44290012,0.012673563,0.403,-2.2360709194038315
5202,5,17.74988217,2.992810355,0.017090171,0.64,-2.117937726482433
5203,6,-44.97325162,3.207033524,0.01451954,0.403,-2.1829555985081304
5204,5,88.17175821,15.01088207,0.013052648,0.64,-2.2246417730270767
5205,2,-943.3962177,18.4011162,0.00658744,0.41,-2.47900678475543
5206,1,-68.29647863,13.46972299,0.003306956,0.49,-2.7156834631722275
5207,6,-29.40174329,3.346414136,0.019609514,0.403,-2.061881408139028
5208,2,-425.2130453,31.07680931,0.004772999,0.41,-2.5918550590336578
5209,2,-967.6764036,104.2435069,0.005972658,0.41,-2.513755666922669
5210,6,-19.01370563,1.449032483,0.01254573,0.403,-2.239991726452033
5211,2,1227.651229,28.99931107,0.005792065,0.41,-2.5245658499968293
5212,6,-39.44451885,2.25101079,0.015477319,0.403,-2.157655348162609
5213,2,1097.839165,70.60048423,0.005259034,0.41,-2.5583152918127734
5214,6,-58.15848363,7.532314452,0.015526547,0.403,-2.1563916773915923
5215,5,47.99103326,5.421120151,0.017718047,0.64,-2.103339602025768
5216,5,-120.5225613,12.97419735,0.014795435,0.64,-2.1755240216821052
5217,6,-54.71500697,9.958062803,0.012565079,0.403,-2.2393960524317613
5218,2,-1124.369317,53.09286294,0.005408095,0.41,-2.5485818565522016
5219,3,-53.25402558,1.401365896,0.009270405,0.415,-2.354636955280126
5220,5,57.37411713,8.403539195,0.01262059,0.64,-2.237691499125442
5221,5,85.09411123,10.61463475,0.015269036,0.64,-2.16304040588732
5222,5,-80.03447078,12.79388629,0.014822234,0.64,-2.1748085248401936
5223,5,-24.39948251,2.897667884,0.016406399,0.64,-2.1343664216862672
5224,5,66.90465848,5.327272578,0.016714698,0.64,-2.126887929606892
5225,5,-107.5331951,9.239854072,0.014620557,0.64,-2.1802205909221555
5226,5,0.039533127,0.005541866,0.012987445,0.64,-2.226586978836839
5227,2,-437.5290569,37.73925424,0.005472024,0.41,-2.5444803154233075
5228,6,-17.50543135,2.716785774,0.007664768,0.403,-2.4244987523503507
5229,5,4.036583038,0.169320486,0.014888095,0.64,-2.1730548408400745
5230,5,46.4812195,5.425379937,0.013962266,0.64,-2.1983449705088383
5231,2,-321.5542438,11.35292238,0.004464739,0.41,-2.6147423746674483
5232,1,43.7039174,13.9567141,0.006536299,0.49,-2.481785393916035
5233,2,-461.5950851,21.09939333,0.004937982,0.41,-2.5801421961104527
5234,2,1084.132137,56.07264435,0.005412137,0.41,-2.548321258078808
5235,2,-597.2032946,107.0002292,0.004517567,0.41,-2.610721878715392
5236,5,-110.4348515,20.30835776,0.013635851,0.64,-2.2076066955527165
5237,3,54.84348248,1.893361617,0.010767504,0.415,-2.298470799222663
5238,6,62.11556408,7.253752253,0.017582466,0.403,-2.1064540328714756
5239,2,849.4591908,55.39793126,0.005816422,0.41,-2.523090557238241
5240,5,72.74714546,11.95382167,0.013968606,0.64,-2.198166935196646
5241,2,849.0157603,60.62082034,0.005139059,0.41,-2.5663293687344053
5242,2,749.1743679,77.05697293,0.004341619,0.41,-2.624279955755465
5243,5,-50.84157407,0.021611799,0.01721898,0.64,-2.114905996654792
5244,2,982.1891816,30.33343833,0.006125916,0.41,-2.5048067328535426
5245,5,14.87509136,1.229480968,0.012592142,0.64,-2.2385642275562567
5246,5,32.68486872,3.614668399,0.01544715,0.64,-2.1584314851561093
5247,2,471.4794897,11.38271356,0.005286929,0.41,-2.556475292360457
5248,6,88.18398624,0.788097674,0.017693167,0.403,-2.103909593257971
